raw_id,lead_id,sales_exec,assigned_to_user_id_or_blank
5186,5075,,
10342,5545,,
10343,5075,,
5184,5075,,
12261,5256,,
1875,5075,,
16330,5614,,
16331,5614,,
10345,5075,,
10347,5075,,
10346,5075,,
16333,5595,,
10349,5075,,
1879,5075,,
16334,5614,,
10351,5075,,
5205,5075,,
5206,5075,,
5207,5075,,
10350,5075,,
16336,5614,,
9388,5258,,
5210,5511,,
16337,5614,,
4442,5258,,
10353,5075,,
10354,5075,,
10356,5075,,
5217,5075,,
5218,5075,,
5219,5075,,
10355,5075,,
12263,5258,,
10358,5075,,
16338,5614,,
5221,5075,,
10357,5075,,
5220,5513,,
5226,5514,,
5227,5075,,
10359,5075,,
16339,5232,,
5228,5515,,
16340,5614,,
5232,5075,,
5233,5075,,
5234,5516,,
16342,5614,,
8521,5614,,
16343,5614,,
12266,5260,,
5244,5518,,
16344,5614,,
16345,5614,,
16346,5614,,
16347,5614,,
5256,5075,,
5258,5075,,
5259,5519,,
5260,5075,,
10376,5075,,
5261,5520,,
16349,5213,,
9394,5262,,
12269,5262,,
10377,5075,,
16350,5214,,
16351,5614,,
5271,5075,,
5272,5075,,
10379,5075,,
4449,5075,,
5275,5075,,
1911,5075,,
16352,5218,,
10382,5075,,
5280,5522,,
10381,5075,,
12270,5075,,
10384,5075,,
10383,5075,,
12271,5075,,
5281,5075,,
8532,5614,,
16353,5614,,
10385,5075,,
5285,5075,,
12272,5075,,
16354,5614,,
16355,5614,,
16356,5614,,
5304,5075,,
5302,5075,,
5303,5075,,
5305,5075,,
5301,5527,,
16357,5220,,
5307,5075,,
5308,5528,,
5309,5075,,
16359,5614,,
5312,5075,,
5313,5075,,
10392,5075,,
5310,5075,,
10394,5075,,
16360,5614,,
5315,5075,,
5317,5075,,
10393,5075,,
10395,5075,,
16361,5240,,
5325,5075,,
5326,5075,,
5327,5075,,
5329,5530,,
5330,5075,,
5331,5075,,
16362,5614,,
5332,5531,,
16363,5614,,
5339,5532,,
5340,5533,,
5341,5534,,
16364,5614,,
16365,5258,,
5345,5075,,
16366,5614,,
16367,5614,,
5352,5536,,
5353,5075,,
5350,5535,,
10409,5075,,
5355,5537,,
5356,5075,,
5357,5075,,
10408,5075,,
12278,5075,,
16368,5614,,
10411,5075,,
5359,5075,,
1941,5075,,
5358,5538,,
16369,5614,,
16370,5270,,
12279,5267,,
5363,5075,,
4459,5075,,
5366,5075,,
5367,5075,,
5368,5539,,
16371,5614,,
12280,5075,,
5370,5540,,
5372,5075,,
16372,5614,,
5374,5075,,
5373,5541,,
16373,5614,,
16375,5614,,
10420,5075,,
16376,5437,,
10422,5075,,
16377,5614,,
10424,5075,,
10423,5075,,
16378,5614,,
10426,5075,,
5395,5544,,
5396,5545,,
5398,5075,,
5399,5075,,
5400,5075,,
5402,5075,,
5403,5075,,
5404,5075,,
5401,5075,,
5407,5075,,
5408,5075,,
16381,5492,,
5411,5075,,
5412,5075,,
5409,5075,,
16383,5614,,
16384,5614,,
16385,5614,,
10440,5075,,
16386,5614,,
10442,5075,,
5430,5075,,
5431,5075,,
5432,5075,,
10441,5075,,
16387,5614,,
5435,5075,,
5436,5075,,
1974,5075,,
10443,5075,,
5433,5075,,
5434,5075,,
5445,5075,,
5446,5075,,
5439,5075,,
5448,5075,,
12288,5270,,
16388,5614,,
10444,5075,,
16389,5614,,
12289,5075,,
5449,5075,,
12290,5075,,
16390,5614,,
5463,5075,,
5464,5075,,
1939,5075,,
16391,5614,,
16392,5614,,
5473,5075,,
5474,5075,,
16393,5614,,
16394,5614,,
5476,5075,,
5478,5075,,
10451,5075,,
16395,5614,,
10452,5075,,
1970,5075,,
1984,5075,,
5494,5075,,
16396,5614,,
5496,5075,,
5497,5075,,
5498,5075,,
10453,5075,,
10454,5075,,
16397,5614,,
10455,5075,,
10456,5075,,
3497,5614,,
5506,5075,,
5507,5075,,
5508,5075,,
1988,5075,,
5505,5075,,
16398,5614,,
16399,5614,,
5511,5075,,
5509,5075,,
16400,5614,,
5520,5547,,
5517,5075,,
5524,5075,,
1998,5075,,
5522,5075,,
5525,5075,,
5523,5075,,
16402,5614,,
16403,5614,,
4478,5075,,
10463,5075,,
12299,5075,,
16404,5614,,
10467,5075,,
10466,5547,,
5545,5075,,
16405,5614,,
10468,5075,,
16406,5614,,
4481,5274,,
958,5274,,
2000,5075,,
5547,5075,,
12302,5274,,
10470,5075,,
5552,5075,,
5553,5075,,
12303,5075,,
16409,5614,,
5555,5075,,
5556,5075,,
9429,5275,,
16410,5614,,
4483,5275,,
5565,5075,,
12304,5275,,
16411,5614,,
5567,5075,,
5568,5075,,
5569,5571,,
16412,5614,,
12305,5075,,
5577,5075,,
12306,5075,,
5574,5075,,
5576,5075,,
16413,5411,,
8592,5411,,
963,5276,,
5579,5075,,
5580,5075,,
5581,5075,,
9432,5276,,
4486,5276,,
12307,5276,,
5590,5075,,
5601,5075,,
5603,5075,,
4487,5276,,
12308,5276,,
5599,5075,,
5600,5075,,
5602,5075,,
16417,5614,,
12309,5075,,
5604,5075,,
5611,5075,,
16418,5614,,
966,5075,,
9435,5075,,
5614,5386,,
12310,5075,,
5613,5075,,
12311,5277,,
10491,5075,,
10492,5075,,
5616,5075,,
16420,5614,,
2024,5075,,
10493,5075,,
16421,5614,,
12314,5075,,
16422,5614,,
5629,5075,,
5636,5075,,
16423,5614,,
5637,5075,,
16424,5614,,
972,5274,,
2028,5075,,
5649,5075,,
4495,5274,,
16425,5614,,
12316,5274,,
10499,5075,,
5653,5075,,
10500,5075,,
10501,5075,,
5650,5075,,
5652,5075,,
16426,5614,,
2032,5075,,
5655,5075,,
5656,5075,,
5657,5075,,
16427,5614,,
10503,5075,,
5668,5075,,
5672,5075,,
5674,5075,,
16429,5614,,
4500,5075,,
5669,5075,,
5670,5075,,
5671,5075,,
5673,5075,,
12321,5075,,
5679,5075,,
9447,5283,,
12322,5283,,
5681,5075,,
5683,5075,,
5687,5075,,
12323,5075,,
10511,5075,,
5686,5075,,
16431,5614,,
9449,5144,,
4503,5144,,
16432,5614,,
5690,5075,,
12324,5144,,
10513,5075,,
10514,5075,,
9450,5284,,
5699,5075,,
12325,5284,,
10515,5571,,
5698,5075,,
16433,5614,,
5700,5075,,
16434,5614,,
12326,5285,,
5701,5075,,
5703,5075,,
5704,5075,,
9452,5286,,
5705,5075,,
5707,5075,,
12327,5286,,
16437,5614,,
5730,5075,,
5731,5075,,
4907,5442,,
5728,5075,,
5729,5075,,
16439,5614,,
5575,5075,,
5735,5075,,
5739,5075,,
16440,5614,,
10522,5075,,
10523,5075,,
5736,5442,,
5738,5075,,
5743,5075,,
10525,5075,,
5740,5075,,
5741,5075,,
16441,5614,,
4918,5075,,
2056,5075,,
5748,5075,,
5744,5075,,
16442,5614,,
10527,5075,,
5750,5075,,
16443,5614,,
5753,5075,,
16444,5614,,
5762,5075,,
5763,5075,,
5767,5075,,
16445,5614,,
5765,5075,,
16446,5614,,
16447,5614,,
5775,5075,,
2251,5075,,
5805,5075,,
16448,5614,,
5779,5075,,
4516,5289,,
12337,5289,,
2254,5075,,
5778,5075,,
5780,5075,,
12338,5075,,
10536,5075,,
5781,5075,,
5783,5075,,
5788,5075,,
16449,5614,,
5787,5075,,
5792,5075,,
5789,5075,,
5791,5075,,
16450,5614,,
5862,5075,,
5794,5075,,
5808,5557,,
5806,5075,,
5809,5075,,
5813,5075,,
10545,5075,,
10546,5075,,
5810,5075,,
5812,5075,,
2291,5075,,
5815,5075,,
5821,5075,,
10547,5075,,
5818,5075,,
10548,5075,,
5825,5075,,
10549,5075,,
10550,5075,,
5822,5075,,
5824,5075,,
5826,5075,,
5827,5075,,
5828,5075,,
5835,5075,,
2343,5075,,
2086,5075,,
5845,5075,,
10555,5075,,
5842,5075,,
5844,5075,,
10556,5075,,
9474,5075,,
10557,5075,,
10558,5075,,
5846,5075,,
12349,5075,,
5612,5075,,
5851,5075,,
5852,5075,,
5853,5075,,
5856,5075,,
12350,5290,,
10561,5075,,
5854,5075,,
5855,5075,,
9476,5291,,
5615,5075,,
5861,5075,,
5881,5075,,
12351,5291,,
5865,5580,,
5866,5075,,
5864,5075,,
9477,5292,,
5867,5075,,
5869,5075,,
5875,5075,,
12352,5292,,
5879,5075,,
1009,5293,,
5876,5075,,
5883,5075,,
12353,5293,,
5880,5075,,
5882,5075,,
4533,5292,,
12354,5292,,
5884,5075,,
2363,5075,,
1011,5294,,
4534,5294,,
12355,5294,,
12356,5295,,
12357,5296,,
10575,5075,,
1014,5075,,
5630,5075,,
12358,5075,,
10578,5075,,
10577,5075,,
12359,5256,,
10579,5075,,
10580,5075,,
10583,5075,,
12364,5298,,
1022,5299,,
12366,5299,,
10594,5075,,
12370,5075,,
10595,5075,,
9496,5075,,
2128,5075,,
12371,5075,,
5651,5075,,
12372,5300,,
10598,5075,,
10599,5075,,
9498,5075,,
12373,5075,,
5654,5075,,
4553,5301,,
12374,5301,,
12375,5302,,
10602,5075,,
10603,5075,,
6001,5571,,
12378,5304,,
9503,5304,,
4557,5304,,
12379,5075,,
6024,5408,,
1037,5306,,
10614,5075,,
12381,5306,,
10615,5075,,
10616,5075,,
10618,5075,,
10620,5075,,
10619,5075,,
5675,5075,,
6054,5574,,
10625,5075,,
12386,5075,,
2157,5075,,
10626,5075,,
10627,5075,,
6070,5577,,
6068,5576,,
12388,5075,,
6072,5579,,
12389,5310,,
10629,5075,,
1046,5311,,
12390,5311,,
10632,5075,,
2164,5075,,
10633,5075,,
10634,5075,,
12392,5312,,
6116,5580,,
5691,5075,,
4573,5314,,
12394,5314,,
9520,5075,,
12395,5075,,
10644,5075,,
5697,5075,,
12396,5315,,
10645,5075,,
4577,5317,,
10646,5075,,
12398,5317,,
10647,5075,,
10648,5075,,
6169,5585,,
9524,5318,,
10650,5075,,
12399,5318,,
10651,5075,,
10652,5075,,
10653,5075,,
2185,5075,,
4582,5075,,
12403,5075,,
1062,5075,,
6212,5417,,
4585,5075,,
12406,5075,,
4586,5075,,
12407,5075,,
10674,5075,,
10675,5075,,
10676,5075,,
10682,5442,,
5737,5075,,
10684,5075,,
2216,5075,,
10686,5075,,
10687,5075,,
10689,5075,,
10690,5075,,
10694,5075,,
6319,5595,,
5749,5075,,
6324,5267,,
12423,5075,,
10697,5075,,
10698,5075,,
12424,5075,,
12425,5325,,
5752,5075,,
1082,5326,,
4605,5326,,
12426,5326,,
9552,5327,,
12427,5327,,
12428,5328,,
9554,5329,,
10707,5075,,
12429,5329,,
9555,5075,,
5761,5075,,
12430,5075,,
2240,5075,,
5764,5075,,
10711,5075,,
10712,5075,,
2243,5075,,
12439,5256,,
10721,5075,,
10722,5075,,
5777,5075,,
10723,5075,,
10725,5075,,
12441,5177,,
2256,5075,,
10727,5075,,
10728,5075,,
5782,5075,,
10729,5075,,
10733,5075,,
10734,5075,,
10735,5075,,
10736,5075,,
5790,5075,,
10737,5075,,
10739,5075,,
2270,5075,,
5793,5075,,
10740,5075,,
12449,5075,,
12450,5075,,
12451,5338,,
9577,5075,,
12452,5075,,
1109,5075,,
4632,5075,,
12453,5075,,
12454,5339,,
10751,5075,,
12455,5340,,
10752,5075,,
4635,5075,,
12456,5075,,
10754,5557,,
9582,5341,,
10755,5075,,
10756,5075,,
4636,5341,,
12457,5341,,
4637,5342,,
10757,5075,,
10758,5075,,
12458,5342,,
10759,5075,,
5814,5075,,
2292,5075,,
12459,5075,,
10761,5075,,
10764,5075,,
10767,5075,,
2299,5075,,
5823,5075,,
10770,5075,,
10771,5075,,
10772,5075,,
10774,5075,,
10781,5075,,
10788,5075,,
10789,5075,,
12473,5348,,
6612,5449,,
6608,5448,,
4653,5348,,
10790,5075,,
10791,5075,,
6620,5457,,
12474,5348,,
6618,5456,,
12475,5349,,
5847,5075,,
1132,5350,,
10794,5075,,
6626,5443,,
6632,5439,,
12476,5350,,
5850,5075,,
12477,5351,,
10796,5075,,
2328,5075,,
6636,5418,,
12478,5352,,
10797,5075,,
10798,5075,,
9604,5075,,
10799,5075,,
12479,5075,,
2332,5075,,
10801,5075,,
10802,5075,,
9606,5075,,
12481,5075,,
10808,5075,,
10810,5075,,
10811,5580,,
12483,5354,,
10813,5075,,
12484,5328,,
10815,5075,,
1141,5075,,
12485,5075,,
10821,5075,,
4665,5355,,
10822,5075,,
12486,5355,,
2355,5075,,
4666,5356,,
12487,5356,,
10826,5075,,
1144,5357,,
10828,5075,,
10830,5075,,
12488,5357,,
3755,5102,,
7278,5102,,
2362,5075,,
5885,5075,,
6750,5607,,
6751,5607,,
10832,5075,,
6755,5607,,
6752,5607,,
6753,5607,,
6754,5607,,
6759,5607,,
6756,5607,,
9615,5075,,
6757,5607,,
6758,5607,,
6761,5607,,
6762,5607,,
12490,5075,,
6763,5607,,
6765,5607,,
6766,5607,,
12491,5358,,
1148,5075,,
9617,5075,,
3759,5614,,
12492,5075,,
7296,5614,,
3774,5614,,
15118,5614,,
7301,5614,,
3779,5614,,
7318,5614,,
7163,5614,,
7164,5614,,
7165,5614,,
6917,5610,,
6919,5612,,
6920,5613,,
7167,5614,,
7168,5614,,
7170,5614,,
6923,5616,,
6925,5614,,
6926,5614,,
6921,5614,,
6922,5615,,
6924,5617,,
6928,5614,,
6930,5614,,
6933,5614,,
6934,5614,,
6931,5614,,
6937,5614,,
6938,5614,,
3585,5614,,
7108,5614,,
6935,5614,,
6936,5614,,
6942,5352,,
6954,5614,,
6958,5614,,
6955,5614,,
3589,5614,,
7445,5614,,
12510,5359,,
7013,5614,,
7014,5614,,
7011,5614,,
7017,5614,,
7015,5614,,
7016,5614,,
7022,5614,,
7019,5614,,
7020,5614,,
7021,5614,,
7025,5614,,
7026,5614,,
7023,5101,,
12513,5075,,
7028,5614,,
7029,5614,,
7478,5614,,
7031,5614,,
4693,5075,,
12514,5075,,
12515,5362,,
12516,5363,,
7053,5614,,
7058,5614,,
7055,5614,,
12517,5364,,
7062,5614,,
7063,5614,,
7064,5614,,
4698,5366,,
12519,5366,,
9645,5367,,
12520,5367,,
12521,5368,,
7098,5614,,
15325,5614,,
7095,5614,,
4701,5075,,
12522,5075,,
7096,5614,,
7102,5614,,
7101,5614,,
7104,5614,,
7105,5614,,
7109,5614,,
7111,5614,,
7112,5614,,
7113,5614,,
7118,5614,,
7115,5614,,
2474,5570,,
7117,5614,,
7119,5614,,
7120,5614,,
7121,5614,,
7126,5614,,
7123,5614,,
7124,5614,,
7125,5614,,
7127,5614,,
7128,5614,,
7129,5614,,
7135,5103,,
7143,5614,,
7145,5614,,
7150,5614,,
7149,5614,,
4707,5372,,
7153,5614,,
7154,5614,,
7151,5614,,
12528,5372,,
7158,5614,,
7155,5614,,
7156,5614,,
7157,5614,,
7160,5614,,
7161,5614,,
12529,5373,,
7162,5614,,
7174,5614,,
4709,5075,,
7172,5614,,
7177,5614,,
12530,5075,,
7179,5618,,
12531,5374,,
7195,5291,,
9659,5375,,
2501,5408,,
4713,5375,,
4930,5075,,
12534,5375,,
7227,5610,,
7239,5614,,
7240,5614,,
7243,5368,,
3741,5614,,
4718,5075,,
12539,5075,,
7279,5614,,
10992,5573,,
7281,5614,,
7282,5614,,
7283,5614,,
7280,5614,,
7285,5614,,
7286,5614,,
7287,5614,,
7284,5614,,
7290,5614,,
7291,5614,,
7288,5614,,
7289,5614,,
7294,5614,,
7295,5614,,
7292,5614,,
12541,5377,,
7297,5614,,
7298,5614,,
12542,5378,,
7302,5614,,
7303,5614,,
7300,5614,,
12543,5196,,
11000,5574,,
7305,5614,,
7306,5614,,
7307,5614,,
7304,5516,,
7310,5614,,
7311,5614,,
7308,5614,,
12544,5379,,
7314,5144,,
7312,5614,,
7316,5614,,
12545,5380,,
7323,5614,,
7321,5610,,
7322,5614,,
7324,5614,,
12546,5075,,
7325,5348,,
7347,5614,,
11016,5577,,
7349,5614,,
7350,5614,,
12549,5382,,
11018,5579,,
7351,5614,,
7354,5614,,
7355,5614,,
7352,5614,,
7353,5614,,
7357,5614,,
7358,5614,,
7359,5614,,
7363,5614,,
7360,5619,,
7361,5620,,
7362,5614,,
7366,5614,,
7367,5614,,
7364,5614,,
7365,5614,,
7371,5614,,
7368,5614,,
7369,5614,,
7370,5614,,
7374,5614,,
7376,5614,,
7373,5614,,
7378,5614,,
7379,5614,,
7380,5614,,
7384,5614,,
7381,5614,,
7382,5614,,
7383,5614,,
7388,5614,,
7385,5614,,
7386,5614,,
7387,5614,,
7390,5614,,
7391,5614,,
7392,5614,,
7399,5614,,
7400,5614,,
7401,5614,,
7402,5614,,
7405,5614,,
7406,5614,,
7407,5614,,
7404,5614,,
7409,5614,,
7410,5614,,
7411,5614,,
7408,5614,,
7414,5614,,
7415,5614,,
7416,5614,,
7420,5614,,
7417,5614,,
7418,5614,,
7419,5614,,
7424,5614,,
7421,5614,,
7422,5614,,
7423,5614,,
7426,5614,,
7427,5614,,
7428,5614,,
7431,5614,,
7429,5614,,
7430,5614,,
7434,5614,,
7435,5614,,
7436,5614,,
7438,5614,,
7439,5614,,
9684,5385,,
7440,5614,,
7442,5614,,
7443,5614,,
12559,5385,,
7444,5614,,
7446,5614,,
7447,5614,,
12560,5075,,
7448,5614,,
7450,5614,,
7451,5614,,
7449,5614,,
12561,5386,,
7467,5614,,
7468,5614,,
7472,5614,,
7469,5614,,
7470,5614,,
7471,5614,,
7474,5614,,
7475,5614,,
7476,5614,,
7473,5162,,
7479,5614,,
7480,5614,,
7477,5614,,
7482,5614,,
7483,5614,,
7481,5614,,
7488,5614,,
7499,5622,,
7500,5614,,
12565,5388,,
7504,5614,,
7501,5614,,
7502,5614,,
7503,5614,,
7505,5614,,
7506,5614,,
7512,5614,,
7510,5614,,
7511,5568,,
7515,5614,,
7516,5614,,
7514,5232,,
7520,5614,,
7517,5614,,
7518,5614,,
7522,5614,,
7523,5614,,
7524,5614,,
7521,5614,,
7526,5614,,
7528,5614,,
7531,5614,,
7529,5614,,
7530,5614,,
9695,5075,,
12570,5075,,
7551,5614,,
7552,5614,,
7574,5614,,
7554,5614,,
7555,5614,,
9696,5075,,
7556,5614,,
7559,5614,,
7560,5233,,
7557,5614,,
4750,5075,,
7558,5614,,
7563,5614,,
7564,5614,,
7561,5614,,
12571,5075,,
7566,5614,,
7567,5614,,
7568,5614,,
7565,5614,,
4751,5075,,
7571,5614,,
7572,5614,,
7569,5614,,
12572,5075,,
7575,5614,,
7576,5614,,
7573,5614,,
7577,5614,,
7581,5614,,
7582,5614,,
7586,5614,,
7585,5614,,
7589,5614,,
7596,5614,,
7593,5614,,
12575,5342,,
7594,5614,,
7595,5614,,
7600,5614,,
12751,5075,,
7597,5614,,
7598,5614,,
7599,5614,,
7604,5614,,
7601,5614,,
7602,5614,,
7607,5614,,
7608,5614,,
7605,5614,,
7606,5614,,
7611,5614,,
7612,5614,,
7609,5614,,
7614,5614,,
7616,5614,,
7613,5614,,
7618,5614,,
7619,5614,,
7617,5614,,
7623,5614,,
7621,5614,,
7622,5614,,
7627,5614,,
7628,5614,,
7625,5614,,
7631,5614,,
7629,5614,,
11115,5585,,
7634,5614,,
7635,5614,,
7636,5614,,
7633,5614,,
1236,5075,,
4759,5075,,
7639,5614,,
7640,5614,,
12580,5075,,
7637,5624,,
7644,5614,,
7641,5614,,
7642,5614,,
7643,5614,,
7647,5614,,
7648,5614,,
7645,5614,,
7646,5614,,
12581,5075,,
7649,5614,,
7650,5614,,
7651,5614,,
7653,5614,,
7654,5614,,
4761,5389,,
7657,5614,,
12582,5389,,
7672,5614,,
7669,5614,,
7675,5614,,
7676,5614,,
7673,5614,,
7674,5614,,
7677,5614,,
7678,5614,,
9710,5390,,
4764,5390,,
12585,5390,,
7691,5614,,
7695,5614,,
7696,5614,,
7693,5614,,
7694,5614,,
7700,5614,,
7697,5614,,
7698,5614,,
7699,5614,,
7704,5614,,
7701,5614,,
7702,5614,,
7703,5614,,
7708,5614,,
7705,5614,,
7706,5614,,
7707,5614,,
7709,5614,,
7710,5614,,
7714,5614,,
7716,5620,,
7718,5614,,
7719,5614,,
7720,5276,,
7723,5614,,
7724,5614,,
7721,5614,,
7722,5614,,
7736,5614,,
7735,5614,,
7738,5614,,
7739,5614,,
7740,5614,,
7737,5614,,
12591,5391,,
7744,5614,,
7741,5614,,
7742,5614,,
7743,5614,,
7748,5614,,
7745,5614,,
7746,5614,,
7747,5614,,
12592,5392,,
7752,5614,,
7749,5614,,
7750,5614,,
12593,5075,,
7751,5614,,
7753,5614,,
7760,5614,,
9719,5075,,
7759,5614,,
7763,5614,,
7764,5614,,
7761,5614,,
7762,5614,,
12594,5075,,
11158,5417,,
7767,5614,,
7768,5614,,
7765,5614,,
7766,5614,,
7771,5614,,
7772,5614,,
7769,5614,,
9720,5075,,
7776,5614,,
7777,5614,,
7774,5614,,
7775,5614,,
12595,5075,,
7781,5614,,
7778,5614,,
7779,5614,,
7780,5614,,
7784,5614,,
7785,5614,,
7782,5614,,
7788,5614,,
7789,5614,,
7786,5614,,
12596,5075,,
7792,5614,,
7793,5614,,
7790,5614,,
7791,5614,,
7796,5614,,
7797,5614,,
7794,5614,,
7795,5614,,
7799,5614,,
7800,5614,,
7801,5614,,
7798,5614,,
7805,5614,,
7802,5614,,
7803,5614,,
7804,5614,,
7808,5614,,
7809,5614,,
7806,5614,,
7807,5614,,
7813,5614,,
7836,5614,,
7837,5614,,
7835,5614,,
7841,5614,,
7838,5614,,
7839,5614,,
4781,5393,,
7844,5614,,
7845,5614,,
7842,5614,,
12602,5393,,
7848,5614,,
7849,5614,,
7846,5614,,
7853,5614,,
7850,5614,,
7851,5614,,
7852,5614,,
12603,5075,,
7856,5614,,
7857,5614,,
7854,5614,,
7861,5614,,
7858,5614,,
7859,5614,,
7860,5614,,
4783,5394,,
7864,5614,,
7865,5614,,
7862,5614,,
7863,5614,,
7868,5614,,
7869,5614,,
7866,5614,,
12604,5394,,
7867,5614,,
7872,5614,,
7873,5614,,
7870,5614,,
7871,5614,,
7877,5614,,
7874,5614,,
7876,5614,,
7880,5614,,
7881,5614,,
7878,5614,,
7879,5614,,
7882,5614,,
7888,5614,,
7889,5614,,
7892,5614,,
7890,5256,,
7891,5614,,
7896,5614,,
7894,5614,,
7898,5614,,
7905,5614,,
7902,5614,,
7903,5274,,
7904,5614,,
7909,5614,,
7912,5614,,
7913,5614,,
7910,5614,,
7911,5614,,
7916,5614,,
7917,5614,,
7914,5614,,
7915,5614,,
7920,5225,,
7921,5614,,
7918,5614,,
7919,5614,,
1266,5395,,
7924,5614,,
7925,5614,,
7922,5614,,
12610,5395,,
7923,5614,,
7929,5614,,
7926,5614,,
7927,5614,,
7932,5614,,
7933,5614,,
7930,5614,,
12611,5396,,
7931,5614,,
7940,5614,,
4791,5397,,
12612,5397,,
7942,5614,,
7943,5614,,
7944,5614,,
7948,5246,,
7947,5246,,
1269,5075,,
7952,5614,,
7953,5614,,
12613,5075,,
7956,5614,,
7957,5614,,
7954,5614,,
7955,5614,,
9739,5075,,
7961,5614,,
7958,5614,,
7959,5614,,
7960,5614,,
12614,5075,,
7962,5614,,
7963,5614,,
12615,5398,,
7964,5614,,
7973,5614,,
7970,5614,,
7971,5614,,
7972,5614,,
7976,5614,,
7977,5614,,
7974,5614,,
7975,5614,,
7980,5614,,
7981,5614,,
7978,5614,,
7979,5614,,
7983,5614,,
7984,5241,,
7982,5614,,
7988,5614,,
7989,5614,,
7986,5614,,
7987,5614,,
7993,5614,,
7990,5614,,
7991,5614,,
7992,5614,,
7995,5614,,
7996,5614,,
7997,5614,,
7994,5614,,
8000,5614,,
8001,5614,,
7998,5614,,
7999,5614,,
8004,5614,,
8005,5614,,
8006,5614,,
8003,5614,,
8009,5614,,
8010,5614,,
8007,5614,,
8008,5614,,
8013,5614,,
8014,5614,,
8015,5614,,
8012,5614,,
8018,5614,,
8019,5614,,
8016,5614,,
8017,5614,,
8022,5614,,
8023,5614,,
8020,5614,,
8021,5614,,
8026,5614,,
8027,5614,,
8024,5614,,
8029,5614,,
8028,5614,,
8036,5614,,
8037,5614,,
8038,5614,,
8034,5614,,
8051,5614,,
8052,5614,,
8033,5614,,
8042,5614,,
8039,5614,,
8040,5614,,
8046,5614,,
8049,5614,,
8050,5614,,
8048,5614,,
8057,5614,,
8061,5614,,
8062,5614,,
8064,5614,,
8066,5614,,
8081,5614,,
8082,5614,,
8083,5614,,
8084,5614,,
12625,5075,,
8088,5614,,
8089,5614,,
8086,5614,,
8091,5614,,
8092,5614,,
8093,5614,,
8090,5614,,
11265,5595,,
8101,5614,,
2796,5595,,
8104,5614,,
8105,5614,,
8102,5614,,
12627,5075,,
8103,5614,,
8109,5614,,
1284,5399,,
9753,5399,,
11270,5267,,
4807,5399,,
12628,5399,,
9754,5075,,
8128,5614,,
8129,5614,,
8126,5614,,
8127,5614,,
12629,5075,,
8132,5614,,
8133,5614,,
8130,5614,,
8131,5614,,
8136,5614,,
8141,5614,,
8138,5614,,
8139,5614,,
12630,5400,,
8145,5614,,
8143,5614,,
8149,5614,,
8146,5614,,
8147,5396,,
8157,5614,,
8154,5614,,
8158,5614,,
8164,5614,,
8163,5614,,
8166,5614,,
8167,5614,,
8168,5614,,
8170,5614,,
8180,5614,,
8181,5614,,
8185,5614,,
8183,5614,,
8188,5614,,
8189,5614,,
